UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine_failure
204,L47383,L,-0.8024013425000663,-1.014760773322907,-0.2720739881549785,-0.20935181343089515,0.03219118574287867,0,0,0,0,0,0
205,L47384,L,-0.8024013425000663,-1.014760773322907,1.1280086553302437,-0.7209667122514325,0.06361254810781627,0,0,0,0,0,0
206,M15065,M,-0.7524053088724167,-0.9473598877173399,-1.0864646891463825,1.3054295536652054,0.09503391047275388,0,0,0,0,0,0
207,L47386,L,-0.7524053088724167,-0.8799590021118113,0.39171021333801526,-0.4701750951825417,0.14216595402016027,0,0,0,0,0,0
208,M15067,M,-0.8024013425000663,-0.8799590021118113,-0.6569572646509161,2.077867734237389,0.17358731638509786,0,0,1,0,0,1
209,L47388,L,-0.8024013425000663,-0.9473598877173399,0.291305880339075,-0.32973178962396227,0.22071935993250427,0,0,0,0,0,0
210,L47389,L,-0.8024013425000663,-0.9473598877173399,-0.3445882286542131,0.4025797322171985,0.2521407222974419,0,0,0,0,0,0
211,L47390,L,-0.8024013425000663,-0.8799590021118113,-0.0879993776569214,-0.38992177772049624,0.2835620846623795,0,0,0,0,0,0
212,L47391,L,-0.7524053088724167,-0.8799590021118113,0.20205758434001705,-0.6106184007411204,0.31498344702731707,0,0,0,0,0,0
213,H29626,H,-0.8024013425000663,-0.8799590021118113,-1.0864646891463825,1.2953978889824496,0.34640480939225465,0,0,0,0,0,0
214,L47393,L,-0.8024013425000663,-0.8799590021118113,-0.8521879121488554,0.492864714361999,0.42495821530459865,0,0,0,0,0,0
215,M15074,M,-0.8523973761276875,-0.9473598877173399,0.2801498433391928,-0.28960513089293993,0.45637957766953624,0,0,0,0,0,0
216,L47395,L,-0.8523973761276875,-0.9473598877173399,0.051451084841606695,0.03140813895523986,0.5035116212169427,0,0,0,0,0,0
217,L47396,L,-0.8523973761276875,-0.9473598877173399,-0.22187182165550837,-0.16922515469987276,0.5349329835818802,0,0,0,0,0,0
218,L47397,L,-0.8523973761276875,-1.014760773322907,0.6985012308347771,-0.8413466884444997,0.5663543459468179,0,0,0,0,0,0
219,L47398,L,-0.8523973761276875,-0.9473598877173399,-0.5119287836524469,-0.1892884840653836,0.5977757083117554,0,0,0,0,0,0
220,M15079,M,-0.8523973761276875,-1.014760773322907,-0.5844430241516815,0.6232763552378227,0.6291970706766931,0,0,0,0,0,0
221,L47400,L,-0.8523973761276875,-1.014760773322907,-0.6848473571506217,1.2753345596169388,0.6763291142240995,0,0,0,0,0,0
222,H29635,H,-0.8024013425000663,-1.014760773322907,1.6077182463251802,-1.5736582102856609,0.7077504765890371,0,0,0,0,0,0
223,L47402,L,-0.8024013425000663,-0.9473598877173399,-1.3095854291440276,0.5028963790447548,0.7863038825013811,0,0,0,0,0,0
224,L47403,L,-0.8024013425000663,-0.9473598877173399,0.1685894733403703,-0.5604600773273423,0.8177252448663187,0,0,0,0,0,0
225,L47404,L,-0.8523973761276875,-0.9473598877173399,0.25225975083948715,-1.0720749761478792,0.8491466072312562,0,0,0,0,0,0
226,L47405,L,-0.8523973761276875,-1.014760773322907,-0.9860603561474424,1.3856828711272502,0.8805679695961939,0,0,0,0,0,0
227,L47406,L,-0.8523973761276875,-1.082161658928474,-1.1701349666454994,0.9242262957204916,0.9119893319611314,0,0,0,0,0,0
228,L47407,L,-0.8523973761276875,-1.014760773322907,0.0012489183421365822,-0.38992177772049624,0.943410694326069,0,0,0,0,0,0
229,M15088,M,-0.8523973761276875,-1.014760773322907,0.5032705833368377,-0.28960513089293993,0.9748320566910067,0,0,0,0,0,0
230,L47409,L,-0.8523973761276875,-1.014760773322907,-0.004329100157804542,-0.7811567003479657,1.021964100238413,0,0,0,0,0,0
231,L47410,L,-0.8523973761276875,-0.9473598877173399,0.17416749184031144,-0.5203334185963199,1.0533854626033508,0,0,0,0,0,0
232,L47411,L,-0.8523973761276875,-1.082161658928474,-0.7294715051501507,0.312294750072398,1.0848068249682883,0,0,0,0,0,0
233,L47412,L,-0.9023934097553371,-1.082161658928474,-0.6402232091510927,0.7637196607964014,1.1162281873332258,0,0,0,0,0,0
234,L47413,L,-0.9023934097553371,-1.082161658928474,-0.14935758115627376,-0.5103017539135641,1.1476495496981634,0,0,0,0,0,0
235,L47414,L,-0.9023934097553371,-1.082161658928474,-0.33901021015427196,0.2922314207068864,1.179070912063101,0,0,0,0,0,0
236,M15095,M,-0.9523894433829583,-1.1495625445340025,0.787749526833835,-0.6306817301066312,1.2104922744280386,0,0,0,0,0,0
237,L47416,L,-0.9523894433829583,-1.1495625445340025,-0.24418389565527288,-0.12909849596884967,1.2576243179754452,0,0,0,0,0,0
238,M15097,M,-1.0023854770106078,-1.2843643157450981,0.07376315884137119,-0.33976345430671806,1.2890456803403827,0,0,0,0,0,0
239,L47418,L,-1.0523815106382575,-1.2843643157450981,-0.8131417826492675,1.034574607230803,1.336177723887789,0,0,0,0,0,0
240,L47419,L,-1.0023854770106078,-1.2169634301395695,0.4028662503378975,-0.9416633352720559,1.3675990862527267,0,0,0,0,0,0
241,M15100,M,-1.0023854770106078,-1.2843643157450981,-1.1143547816460881,1.1649862481066267,1.3990204486176643,0,0,0,0,0,0
242,L47421,L,-1.0023854770106078,-1.2843643157450981,1.328817321328124,-1.5736582102856609,1.4461524921650706,0,0,0,0,0,0
243,L47422,L,-1.0023854770106078,-1.2169634301395695,-1.064152615146618,1.8872661052650317,1.4775738545300083,0,0,0,1,0,1
244,L47423,L,-1.0023854770106078,-1.2169634301395695,-0.5398188761521524,0.4126113968999543,1.5089952168949459,0,0,0,0,0,0
245,M15104,M,-1.0023854770106078,-1.2169634301395695,-0.8019857456493853,0.9141946310377358,1.5404165792598834,0,0,0,0,0,0
246,M15105,M,-1.0523815106382575,-1.2843643157450981,0.4921145463369555,-0.8614100178100111,1.58754862280729,0,0,0,0,0,0
247,L47426,L,-1.0523815106382575,-1.2843643157450981,0.2578377693394283,-0.6507450594721428,1.6346806663546962,0,0,0,0,0,0
248,L47427,L,-1.0023854770106078,-1.2169634301395695,-0.3892123766537421,0.5530547024585329,1.6661020287196338,0,0,0,0,0,0
249,L47428,L,-1.0023854770106078,-1.1495625445340025,-0.9860603561474424,1.686632811609919,1.6975233910845715,0,0,0,1,0,1
250,L47429,L,-1.0023854770106078,-1.1495625445340025,-0.746205560649974,1.6264428235133859,1.728944753449509,0,0,0,1,0,1
251,L47430,L,-1.0023854770106078,-1.1495625445340025,0.6873451938348948,-0.7309983769341876,-1.6959837443286894,0,0,0,0,0,0
252,M15111,M,-1.0023854770106078,-1.2169634301395695,-0.40594643215356546,0.2621364266586198,-1.6645623819637516,0,0,0,0,0,0
253,L47432,L,-1.0023854770106078,-1.2169634301395695,0.45306841683736765,-0.42001677176876356,-1.6174303384163453,0,0,0,0,0,0
254,L47433,L,-1.0023854770106078,-1.2169634301395695,-1.013950448647148,0.8239096488929353,-1.5860089760514078,0,0,0,0,0,0
255,L47434,L,-1.0023854770106078,-1.2169634301395695,-0.13820154415639152,-0.20935181343089515,-1.55458761368647,0,0,0,0,0,0
256,L47435,L,-1.0023854770106078,-1.2169634301395695,-0.2776520066549196,0.04143980363799563,-1.5231662513215325,0,0,0,0,0,0
257,L47436,L,-0.9523894433829583,-1.1495625445340025,-1.1589789296456172,2.3085960219407684,-1.491744888956595,0,0,0,0,0,0
258,L47437,L,-1.0023854770106078,-1.3517652013506651,0.425178324337662,-1.0520116467823681,-1.4603235265916572,0,0,0,0,0,0
259,L47438,L,-0.9523894433829583,-1.2169634301395695,-0.3166981361545075,-0.20935181343089515,-1.4289021642267197,0,0,0,0,0,0
260,M15119,M,-0.9523894433829583,-1.2169634301395695,-0.6625352831508572,2.398881004085569,-1.3974808018617821,0,0,1,0,0,1
261,M15120,M,-0.9023934097553371,-1.1495625445340025,-0.09357739615686253,0.9141946310377358,-1.3503487583143756,0,0,0,0,0,0
262,L47441,L,-0.9523894433829583,-1.2169634301395695,0.6427210458353658,-0.7911883650307214,-1.3032167147669693,0,0,0,0,0,0
263,M15122,M,-0.9523894433829583,-1.2169634301395695,1.100118562830538,-1.32286659321677,-1.2717953524020318,0,0,0,0,0,0
264,M15123,M,-1.0023854770106078,-1.2843643157450981,0.2689938063393105,-0.7711250356652106,-1.2246633088546253,0,0,0,0,0,0
265,L47444,L,-0.9523894433829583,-1.2169634301395695,-0.8298758381490909,0.7536879961136456,-1.177531265307219,0,0,0,0,0,0
266,L47445,L,-1.0023854770106078,-1.2843643157450981,-0.47288265415285896,-0.28960513089293993,-1.1461099029422812,0,0,0,0,0,0
267,H29680,H,-1.0023854770106078,-1.2843643157450981,-0.5509749131520347,0.3724847381689319,-1.1146885405773437,0,0,0,0,0,0
268,L47447,L,-1.0523815106382575,-1.3517652013506651,2.316126595817703,-1.894671480133841,-1.0361351346649996,0,0,0,0,0,0
269,H29682,H,-1.0523815106382575,-1.3517652013506651,1.45711174682677,-1.5234998868718825,-1.004713772300062,0,0,0,0,0,0
270,L47449,L,-1.0023854770106078,-1.3517652013506651,-0.08242135915698028,-0.29963679557569567,-0.9261603663877181,0,0,0,0,0,0
271,H29684,H,-1.0023854770106078,-1.3517652013506651,-0.10473343315674477,-0.03881351382404913,-0.8947390040227805,0,0,0,0,0,0
272,M15131,M,-0.9523894433829583,-1.2843643157450981,-0.48403869115274123,0.08156646236901802,-0.8161855981104366,0,0,0,0,0,0
273,L47452,L,-0.9523894433829583,-1.2843643157450981,-0.3055420991546252,0.04143980363799563,-0.7690535545630302,0,0,0,0,0,0
274,L47453,L,-0.9523894433829583,-1.3517652013506651,-0.6290671721512104,0.6032130258723112,-0.7376321921980925,0,0,0,0,0,0
275,L47454,L,-0.9523894433829583,-1.3517652013506651,0.6315650088354836,-1.1523282936099244,-0.7062108298331549,0,0,0,0,0,0
276,L47455,L,-1.0023854770106078,-1.3517652013506651,-0.7685176346497385,1.4759678532720513,-0.6747894674682173,0,0,0,0,0,0
277,M15136,M,-1.0023854770106078,-1.4191660869562321,1.1782108218297138,-1.3429299225822813,-0.6433681051032797,0,0,0,0,0,0
278,H29691,H,-1.0023854770106078,-1.3517652013506651,-0.33343219165433086,1.074701265961826,-0.5962360615558733,0,0,0,0,0,0
279,M15138,M,-1.0023854770106078,-1.3517652013506651,0.45306841683736765,-1.0620433114651238,-0.5176826556435293,0,0,0,0,0,0
280,L47459,L,-1.0023854770106078,-1.2843643157450981,1.5630940983256514,-1.6639431924304617,-0.4705506120961229,0,0,0,0,0,0
281,M15140,M,-0.9523894433829583,-1.2843643157450981,-0.4617266171529767,0.3724847381689319,-0.43912924973118533,0,0,0,0,0,0
282,L47461,L,-0.9523894433829583,-1.3517652013506651,0.4865365278370144,-0.34979511898947385,-0.3919972061837789,0,0,0,0,0,0
283,M15142,M,-0.9523894433829583,-1.2843643157450981,-0.8298758381490909,0.9844162838170248,-0.36057584381884134,0,0,0,0,0,0
284,L47463,L,-0.9023934097553371,-1.2169634301395695,-0.3892123766537421,0.3022630853896422,-0.3134438002714349,0,0,0,0,0,0
285,L47464,L,-0.9023934097553371,-1.1495625445340025,2.8571943903119923,-2.0852731091061982,-0.28202243790649734,0,0,0,0,0,0
286,L47465,L,-0.9023934097553371,-1.1495625445340025,0.16301145484042917,-0.399953442403252,-0.25060107554155975,0,0,0,0,0,0
287,L47466,L,-0.9023934097553371,-1.1495625445340025,0.2801498433391928,-0.6808400535204094,-0.21917971317662213,0,0,0,0,0,0
288,L47467,L,-0.9023934097553371,-1.1495625445340025,1.4850018393264757,-0.8413466884444997,-0.18775835081168452,0,0,0,0,0,0
289,H29702,H,-0.9023934097553371,-1.082161658928474,-0.8577659306487965,0.2220097679275974,-0.15633698844674693,0,0,0,0,0,0
290,L47469,L,-0.9523894433829583,-1.082161658928474,-0.5732869871517992,0.6734346786516008,-0.07778358253440293,0,0,0,0,0,0
291,L47470,L,-0.9523894433829583,-1.082161658928474,-0.5621309501519169,0.5630863671412888,-0.046362220169465326,0,0,0,0,0,0
292,L47471,L,-1.0023854770106078,-1.1495625445340025,-0.3669003026539776,0.2621364266586198,-0.014940857804527726,0,0,0,0,0,0
293,L47472,L,-0.9523894433829583,-1.082161658928474,-1.1366668556458528,0.021376474272484798,0.016480504560409875,0,0,0,0,0,0
294,H29707,H,-0.9523894433829583,-1.014760773322907,-0.8187198011492086,0.4828330496792433,0.047901866925347474,0,0,0,0,0,0
295,M15154,M,-0.9523894433829583,-1.014760773322907,-0.9302801711480311,1.1148279246928485,0.12645527283769148,0,0,0,0,0,0
296,M15155,M,-0.9523894433829583,-0.9473598877173399,0.9885581928317155,-0.9316316705893005,0.17358731638509786,0,0,0,0,0,0
297,L47476,L,-1.0023854770106078,-1.014760773322907,-0.8019857456493853,0.6232763552378227,0.22071935993250427,0,0,0,0,0,0
298,L47477,L,-1.0023854770106078,-1.014760773322907,0.9718241373318922,-1.4733415634581044,0.2521407222974419,0,0,0,0,0,0
299,H29712,H,-1.0523815106382575,-1.014760773322907,3.2922798333073997,-2.1354314325199764,0.2835620846623795,0,0,0,0,0,0
300,M15159,M,-1.1023775442658785,-1.1495625445340025,0.15743343634048806,-0.44008010113427437,0.3621154905747235,0,0,0,0,0,0
301,L47480,L,-1.1023775442658785,-1.082161658928474,0.46422445383724986,-0.16922515469987276,0.4092475341221299,0,0,0,0,0,0
302,L47481,L,-1.1523735778935282,-1.082161658928474,1.1224306368303025,-1.2927715991685031,0.4406688964870675,0,0,0,0,0,0
303,H29716,H,-1.1023775442658785,-1.082161658928474,-0.14935758115627376,-0.49023842454805255,0.47209025885200506,0,0,0,0,0,0
304,M15163,M,-1.1023775442658785,-1.082161658928474,-0.33343219165433086,0.3524214088034203,0.5506436647643491,0,0,0,0,0,0
305,L47484,L,-1.1023775442658785,-1.082161658928474,1.105696581330479,-1.2526449404374806,0.5977757083117554,0,0,0,0,0,0
306,L47485,L,-1.1023775442658785,-1.082161658928474,3.2922798333073997,-2.0852731091061982,0.6291970706766931,0,0,0,0,0,0
307,L47486,L,-1.1023775442658785,-1.082161658928474,-0.9191241341481489,0.7135613373826232,0.6606184330416307,0,0,0,0,0,0
308,M15167,M,-1.1023775442658785,-1.082161658928474,0.22436965833978154,-0.33976345430671806,0.6920397954065682,0,0,0,0,0,0
309,L47488,L,-1.0523815106382575,-1.014760773322907,-1.3040074106440864,0.723593002065379,0.7391718389539746,0,0,0,0,0,0
310,M15169,M,-1.0523815106382575,-1.014760773322907,-0.5007727466525645,0.08156646236901802,0.7705932013189123,0,0,0,0,0,0
311,H29724,H,-1.0023854770106078,-0.9473598877173399,-0.07126532215709803,0.18188310919657433,0.8177252448663187,0,0,0,0,0,0
312,M15171,M,-1.0023854770106078,-0.9473598877173399,-0.47846067265280007,0.4126113968999543,0.8962786507786626,0,0,0,0,0,0
313,L47492,L,-1.0523815106382575,-0.9473598877173399,-0.39479039515368325,-0.399953442403252,0.943410694326069,0,0,0,0,0,0
314,L47493,L,-1.0023854770106078,-0.9473598877173399,-1.2593832626445574,1.0847329306445812,0.9748320566910067,0,0,0,0,0,0
315,M15174,M,-1.0523815106382575,-1.014760773322907,-1.331897503143792,1.3054295536652054,1.0062534190559442,0,0,0,0,0,0
316,L47495,L,-1.0523815106382575,-1.082161658928474,0.5980968978358369,0.06150313300350718,1.0533854626033508,0,0,0,0,0,0
317,L47496,L,-1.1023775442658785,-1.082161658928474,0.9774021558318333,-0.6808400535204094,1.0848068249682883,0,0,0,0,0,0
318,L47497,L,-1.1023775442658785,-1.082161658928474,0.8156396193335407,-1.16235995829268,1.1162281873332258,0,0,0,0,0,0
319,L47498,L,-1.1023775442658785,-1.082161658928474,-0.14935758115627376,-0.008718519775782523,1.1476495496981634,0,0,0,0,0,0
320,L47499,L,-1.1023775442658785,-1.082161658928474,0.40844426883783863,-0.7911883650307214,1.179070912063101,0,0,0,0,0,0
321,H29734,H,-1.1023775442658785,-1.082161658928474,0.06260712184148895,-0.17925681938262783,1.2104922744280386,0,0,0,0,0,0
322,L47501,L,-1.1023775442658785,-1.082161658928474,-0.11588947015662703,-0.7510617062996991,1.2890456803403827,0,0,0,0,0,0
323,L47502,L,-1.1023775442658785,-1.014760773322907,-0.5063507651525057,0.0013131449069732513,1.3204670427053202,0,0,0,0,0,0
324,L47503,L,-1.1023775442658785,-1.014760773322907,0.12396532534084131,0.6333080199205777,1.3518884050702578,0,0,0,0,0,0
325,M15184,M,-1.1023775442658785,-1.014760773322907,-0.28323002515486073,0.1919147738793301,1.3833097674351955,0,0,0,0,0,0
326,L47505,L,-1.1023775442658785,-1.014760773322907,0.8937318783327164,-1.2225499463892138,1.4304418109826018,0,0,0,0,0,0
327,L47506,L,-1.1523735778935282,-1.014760773322907,-0.21071578465562613,0.14175645046555194,1.4618631733475393,0,0,0,0,0,0
328,L47507,L,-1.1523735778935282,-1.014760773322907,-0.92470215264809,1.676601146927164,1.493284535712477,0,0,0,1,0,1
329,H29742,H,-1.2023696115211493,-1.082161658928474,0.9160439523324809,-0.8614100178100111,1.5247058980774146,0,0,0,0,0,0
330,H29743,H,-1.1523735778935282,-1.014760773322907,1.01087026683148,-1.0118849880513456,1.6032593039897587,0,0,0,0,0,0
331,M15190,M,-1.2023696115211493,-1.082161658928474,-0.7852516901495619,0.1919147738793301,1.6818127099021027,0,0,0,0,0,0
332,M15191,M,-1.2023696115211493,-1.082161658928474,-0.8242978196491497,1.1950812421548933,1.728944753449509,0,0,0,0,0,0
333,M15192,M,-1.2023696115211493,-1.1495625445340025,-0.004329100157804542,0.021376474272484798,-1.6959837443286894,0,0,0,0,0,0
334,L47513,L,-1.252365645148799,-1.2169634301395695,0.603674916335778,-0.8714416824927665,-1.6488517007812828,0,0,0,0,0,0
335,M15194,M,-1.252365645148799,-1.2843643157450981,-0.3892123766537421,0.4828330496792433,-1.6174303384163453,0,0,0,0,0,0
336,L47515,L,-1.3023616787764485,-1.2843643157450981,1.1726328033297726,-1.4131515753615709,-1.5702982948689388,0,0,0,0,0,0
337,M15196,M,-1.2023696115211493,-1.2169634301395695,2.544825354315289,-1.9548614682303749,-1.5388769325040013,0,0,0,0,0,0
338,L47517,L,-1.2023696115211493,-1.1495625445340025,1.1335866738301847,-1.2325816110719694,-1.491744888956595,0,0,0,0,0,0
339,L47518,L,-1.252365645148799,-1.2169634301395695,0.13512136234072356,-0.17925681938262783,-1.4603235265916572,0,0,0,0,0,0
340,M15199,M,-1.252365645148799,-1.2169634301395695,0.9718241373318922,-0.7811567003479657,-1.4289021642267197,0,0,0,0,0,0
341,L47520,L,-1.3023616787764485,-1.2843643157450981,-0.3613222841540365,-0.05887684318956068,-1.3817701206793134,0,0,0,0,0,0
342,M15201,M,-1.3023616787764485,-1.2169634301395695,-0.04895324815733353,-0.7410300416169433,-1.3503487583143756,0,0,0,0,0,0
343,L47522,L,-1.3023616787764485,-1.2169634301395695,-0.3780563396538599,0.6533713492860893,-1.3032167147669693,0,0,0,0,0,0
344,L47523,L,-1.252365645148799,-1.1495625445340025,-0.8410318751489732,0.8640363076239577,-1.2717953524020318,0,0,0,0,0,0
345,M15204,M,-1.252365645148799,-1.2169634301395695,5.071667734788618,-2.626983001975002,-1.240373990037094,0,0,0,0,0,0
346,L47525,L,-1.252365645148799,-1.1495625445340025,0.2578377693394283,-0.7109350475686768,-1.1932419464896877,0,0,0,0,0,0
347,M15206,M,-1.252365645148799,-1.1495625445340025,-0.4449925616531533,0.5229597084102664,-1.1618205841247502,0,0,0,0,0,0
348,L47527,L,-1.252365645148799,-1.1495625445340025,0.029139010841842203,0.08156646236901802,-1.1146885405773437,0,0,0,0,0,0
349,L47528,L,-1.2023696115211493,-1.1495625445340025,0.4363343613375443,-0.8313150237617443,-1.0832671782124061,0,0,0,0,0,0
350,L47529,L,-1.2023696115211493,-1.1495625445340025,0.31361795433883954,-0.570491742010098,-1.0518458158474686,0,0,0,0,0,0
351,H29764,H,-1.2023696115211493,-1.1495625445340025,-0.7740956531496797,0.4326747262654651,-1.0204244534825309,0,0,0,0,0,0
352,M15211,M,-1.2023696115211493,-1.082161658928474,0.4028662503378975,-0.9015366765410335,-0.9418710475701869,0,0,0,0,0,0
353,M15212,M,-1.2023696115211493,-1.082161658928474,-0.17724767365597938,0.6032130258723112,-0.8947390040227805,0,0,0,0,0,0
354,H29767,H,-1.252365645148799,-1.1495625445340025,0.7542814158341883,-1.0018533233685898,-0.8476069604753741,0,0,0,0,0,0
355,L47534,L,-1.2023696115211493,-1.1495625445340025,0.6650331198351304,-0.570491742010098,-0.7690535545630302,0,0,0,0,0,0
356,L47535,L,-1.2023696115211493,-1.1495625445340025,0.469802472337191,-0.30966846025845146,-0.7376321921980925,0,0,0,0,0,0
357,M15216,M,-1.2023696115211493,-1.082161658928474,-0.7852516901495619,0.8941313016722243,-0.7062108298331549,0,0,0,0,0,0
358,L47537,L,-1.2023696115211493,-1.082161658928474,-0.12146748865656815,-0.5805234066928531,-0.6590787862857486,0,0,0,0,0,0
359,M15218,M,-1.2023696115211493,-1.1495625445340025,-0.40036841365362436,-0.32973178962396227,-0.6276574239208109,0,0,0,0,0,0
360,M15219,M,-1.2023696115211493,-1.1495625445340025,0.15743343634048806,-0.5403967479618307,-0.5805253803734045,0,0,0,0,0,0
361,M15220,M,-1.252365645148799,-1.1495625445340025,-0.09915541465680365,-0.17925681938262783,-0.5333933368259981,0,0,0,0,0,0
362,L47541,L,-1.252365645148799,-1.1495625445340025,0.31919597283878065,-0.31970012494120725,-0.48626129327859174,0,0,0,0,0,0
363,H29776,H,-1.2023696115211493,-1.1495625445340025,0.5646287868361901,-0.9115683412237894,-0.4548399309136541,0,0,0,0,0,0
364,L47543,L,-1.2023696115211493,-1.1495625445340025,-0.5621309501519169,0.7837829901619122,-0.3762865250013101,0,0,0,0,0,0
